video_titles,video_number,course_id,video_id,publishing_date,view_count,title_on_youtube,last_updated
LEC 4: THE ON AND OFF CHANNELS,4.0,101,n-NpJQgSLrk,2014-10-28T15:11:10Z,6996,4. The ON and OFF channels,2023-06-02 16:39:52.363448
LEC 5: THE MIDGET AND PARASOL SYSTEMS,5.0,101,_XTuXlXav78,2014-10-28T15:11:09Z,4411,5. The Midget and Parasol systems,2023-06-02 16:39:52.363448
LEC 6: ADAPTATION AND COLOR,6.0,101,M2KHrh_fCHE,2014-10-28T15:11:11Z,7000,6. Adaptation and color,2023-06-02 16:39:52.363448
LEC 7: DEPTH PERCEPTION,7.0,101,rGYhDvz066I,2014-10-28T15:11:10Z,52108,7. Depth perception,2023-06-02 16:39:52.363448
LEC 8: FORM PERCEPTION,8.0,101,_ly5LmLte50,2014-10-28T15:11:10Z,7494,8. Form perception,2023-06-02 16:39:52.363448
LEC 9: ILLUSIONS AND VISUAL PROSTHESIS,9.0,101,vPXTDpXwBs0,2014-10-28T15:11:11Z,4129,9. Illusions and visual prosthesis,2023-06-02 16:39:52.363448
LEC 10: THE NEURAL CONTROL OF VISUALLY GUIDED EYE MOVEMENTS 1,10.0,101,ezBuTFbF5Gs,2014-10-28T15:11:09Z,16418,10. The neural control of visually guided eye movements 1,2023-06-02 16:39:52.363448
LEC 11: THE NEURAL CONTROL OF VISUALLY GUIDED EYE MOVEMENTS 2,11.0,101,LJZi6CZafms,2014-10-28T15:11:11Z,7973,11. The neural control of visually guided eye movements 2,2023-06-02 16:39:52.363448
LEC 12: MOTION PERCEPTION AND PURSUIT EYE MOVEMENTS,12.0,101,oPb9AWMN2fY,2014-10-28T15:11:10Z,7480,12. Motion perception and pursuit eye movements,2023-06-02 16:39:52.363448
LEC 13: REVIEW: THE VISUAL AND OCULOMOTOR SYSTEMS,13.0,101,-I-WA_kSkfA,2014-10-28T15:11:11Z,3806,13. Review: The visual and oculomotor systems,2023-06-02 16:39:52.363448
"LEC 14: SOUND: EXTERNAL, MIDDLE AND INNER EARS",14.0,101,jdiy_lV2xno,2014-10-28T15:11:11Z,6700,"14. Sound: External, middle and inner ears",2023-06-02 16:39:52.363448
LEC 15: HAIR CELLS,15.0,101,t4IA4GsLMEk,2014-10-28T15:11:10Z,18598,15. Hair cells,2023-06-02 16:39:52.363448
LEC 16: AUDITORY NERVE; PSYCHOPHYSICS OF FREQUENCY RESOLUTION,16.0,101,PXJvQGDyESc,2014-10-28T15:11:10Z,11444,16. Auditory nerve; psychophysics of frequency resolution,2023-06-02 16:39:52.363448
"LEC 17: COCHLEAR NUCLEUS: TONOTOPY, UNIT TYPES AND CELL TYPES",17.0,101,9fL2zRnkDdQ,2014-10-28T15:11:09Z,8745,"17. Cochlear nucleus: Tonotopy, unit types and cell types",2023-06-02 16:39:52.363448
"LEC 18: HEARING LOSS; DEMO BY SHEILA XU, COCHLEAR IMPLANT USER",18.0,101,-2d9XooPwHo,2014-10-28T15:11:10Z,4131,"18. Hearing loss; demo by Sheila Xu, cochlear implant user",2023-06-02 16:39:52.363448
LEC 19: DESCENDING SYSTEMS AND REFLEXES,19.0,101,qubzQvNNaLI,2014-10-28T15:11:11Z,3175,19. Descending systems and reflexes,2023-06-02 16:39:52.363448
LEC 20: SOUND LOCALIZATION 1: PSYCHOPHYSICS AND NEURAL CIRCUITS,20.0,101,Z937cqa--P8,2014-10-28T15:11:09Z,10308,20. Sound localization 1: Psychophysics and neural circuits,2023-06-02 16:39:52.363448
LEC 21: SOUND LOCALIZATION 2: SUPERIOR OLIVARY COMPLEX AND IC,21.0,101,A11axifKMtQ,2014-10-28T15:11:09Z,4491,21. Sound localization 2: Superior olivary complex and IC,2023-06-02 16:39:52.363448
LEC 22: AUDITORY CORTEX 1: PHYSIOLOGY AND SOUND LOCALIZATION,22.0,101,A0KpTR_Ujks,2014-10-28T15:11:11Z,8174,22. Auditory cortex 1: Physiology and sound localization,2023-06-02 16:39:52.363448
LEC 23: AUDITORY CORTEX 2: LANGUAGE; BATS AND ECHOLOCATION,23.0,101,OAOec-To-84,2014-10-28T15:11:09Z,3526,23. Auditory cortex 2: Language; bats and echolocation,2023-06-02 16:39:52.363448
LECTURE 1: INTRODUCTION,1.0,102,ba-HMvDn_vU,2021-10-27T14:21:01Z,10826025,1. Introduction to the Human Brain,2023-06-02 16:39:52.363448
LECTURE 2: NEUROANATOMY,2.0,102,bAkuNXtgrLA,2021-10-27T14:19:25Z,736908,2. Neuroanatomy,2023-06-02 16:39:52.363448
LECTURE 4: COGNITIVE NEUROSCIENCE METHODS I,3.0,102,vFZY--lgmHs,2021-10-27T14:19:25Z,188008,4. Cognitive Neuroscience Methods I,2023-06-02 16:39:52.363448
LECTURE 5: COGNITIVE NEUROSCIENCE METHODS II,4.0,102,YD7QG4G7WVg,2021-10-27T14:19:25Z,104998,5. Cognitive Neuroscience Methods II,2023-06-02 16:39:52.363448
LECTURE 6: EXPERIMENTAL DESIGN,5.0,102,Nk0H3o-hRMA,2021-10-27T14:19:25Z,79887,6. Introduction to the Human Brain,2023-06-02 16:39:52.363448
"LECTURE 7: CATEGORY SELECTIVITY, CONTROVERSIES, AND MVPA",6.0,102,otriwYhNtm0,2021-10-27T14:19:25Z,44455,"7. Category Selectivity, Controversies, and MVPA",2023-06-02 16:39:52.363448
LECTURE 8: NAVIGATION I,7.0,102,MuRVOQY8KoY,2021-10-27T14:19:25Z,36875,8. Navigation I,2023-06-02 16:39:52.363448
LECTURE 9: NAVIGATION II,8.0,102,ppxK4R8XWfU,2021-10-27T14:19:25Z,30668,9. Navigation II,2023-06-02 16:39:52.363448
"LECTURE 10: DEVELOPMENT, NATURE & NURTURE I",9.0,102,kAX_PRnliMo,2021-10-27T14:19:25Z,49335,"10. Development, Nature & Nurture I",2023-06-02 16:39:52.363448
"LECTURE 11: DEVELOPMENT, NATURE & NURTURE II (2018)",10.0,102,xA00vkxG3lE,2021-10-27T14:19:25Z,28762,"11. Development, Nature & Nurture II (2018)",2023-06-02 16:39:52.363448
LECTURE 13: NUMBER,11.0,102,W2PY6z1Wddg,2021-10-27T14:19:26Z,29870,13. Number,2023-06-02 16:39:52.363448
LECTURE 15: HEARING AND SPEECH,12.0,102,9Bz-5-RC690,2021-10-27T14:19:26Z,29386,15. Hearing and Speech,2023-06-02 16:39:52.363448
LECTURE 16: MUSIC,13.0,102,YVHM8dSkimo,2021-10-27T14:19:25Z,40809,16. Music,2023-06-02 16:39:52.363448
LECTURE 18: LANGUAGE I,14.0,102,XRdJ5mXBo8A,2021-10-27T14:19:25Z,30776,18. Language I,2023-06-02 16:39:52.363448
LECTURE 20: MENTALIZING AND THEORY OF MIND,15.0,102,pfZY5aDJazA,2021-10-27T14:19:26Z,78004,20. Theory of Mind & Mentalizing,2023-06-02 16:39:52.363448
LECTURE 21: BRAIN NETWORKS,16.0,102,SchmVoc5NzY,2021-10-27T14:19:25Z,62930,21. Brain Networks,2023-06-02 16:39:52.363448
LECTURE 24: ATTENTION AND AWARENESS,17.0,102,B4a0WdGp52g,2021-10-27T14:19:26Z,65090,24. Attention and Awareness,2023-06-02 16:39:52.363448
1. OVERVIEW AND IONIC CURRENTS,1.0,103,PnJEj6TokDA,2020-06-29T16:12:20Z,68504,1: Course Overview and Ionic Currents - Intro to Neural Computation,2023-06-02 16:39:52.363448
2. RC CIRCUIT AND NERNST POTENTIAL,2.0,103,3GC721pNRLE,2020-06-29T16:09:51Z,17137,2: Resistor Capacitor Circuit and Nernst Potential - Intro to Neural Computation,2023-06-02 16:39:52.363448
3. NERNST POTENTIAL AND INTEGRATE AND FIRE MODELS,3.0,103,KXnHxZdn8NU,2020-06-29T16:09:51Z,12873,3: Resistor Capacitor Neuron Model - Intro to Neural Computation,2023-06-02 16:39:52.363448
4. HODGKIN-HUXLEY MODEL PART 1,4.0,103,88tKZLGOr3M,2020-06-29T16:09:51Z,25507,4: Hodgkin-Huxley Model Part 1 - Intro to Neural Computation,2023-06-02 16:39:52.363448
5. HODGKIN-HUXLEY MODEL PART 2,5.0,103,K1pxJVdqlxw,2020-06-29T16:10:06Z,10321,5: Hodgkin-Huxley Model Part 2 - Intro to Neural Computation,2023-06-02 16:39:52.363448
6. DENDRITES,6.0,103,dNHqd6nGr5o,2020-06-29T16:10:07Z,7092,6: Dendrites - Intro to Neural Computation,2023-06-02 16:39:52.363448
7. SYNAPSES,7.0,103,r1VX3WXrYUw,2020-06-29T16:09:51Z,5817,7: Synapses - Intro to Neural Computation,2023-06-02 16:39:52.363448
8. SPIKE TRAINS,8.0,103,osYGG7TKcz8,2020-06-29T16:09:51Z,10412,8: Spike Trains - Intro to Neural Computation,2023-06-02 16:39:52.363448
9. RECEPTIVE FIELDS,9.0,103,fCqt07IXUPI,2020-06-29T16:10:15Z,8924,9: Receptive Fields - Intro to Neural Computation,2023-06-02 16:39:52.363448
10. TIME SERIES,10.0,103,smHwRzk81b0,2020-06-29T16:10:19Z,9470,10: Time Series - Intro to Neural Computation,2023-06-02 16:39:52.363448
11. SPECTRAL ANALYSIS PART 1,11.0,103,4ip-4ai6kN8,2020-06-29T16:10:12Z,13321,11: Spectral Analysis Part 1 - Intro to Neural Computation,2023-06-02 16:39:52.363448
12. SPECTRAL ANALYSIS PART 2,12.0,103,Hf1Ma9YkOMY,2020-06-29T16:10:11Z,4637,12: Spectral Analysis Part 2 - Intro to Neural Computation,2023-06-02 16:39:52.363448
13. SPECTRAL ANALYSIS PART 3,13.0,103,VQXxs59Eiak,2020-06-29T16:09:51Z,3137,13: Spectral Analysis Part 3 - Intro to Neural Computation,2023-06-02 16:39:52.363448
14. RATE MODELS AND PERCEPTRONS,14.0,103,5KhcA454er0,2020-06-29T16:09:51Z,3775,14: Rate Models and Perceptrons - Intro to Neural Computation,2023-06-02 16:39:52.363448
15. MATRIX OPERATIONS,15.0,103,Oq_k8F2T1Jc,2020-06-29T16:09:51Z,2681,15: Matrix Operations - Intro to Neural Computation,2023-06-02 16:39:52.363448
16. BASIS SETS,16.0,103,Yjeexoq_WAI,2020-06-29T16:09:51Z,2417,16: Basis Sets - Intro to Neural Computation,2023-06-02 16:39:52.363448
17. PRINCIPAL COMPONENTS ANALYSIS,17.0,103,N-49t1j-XWY,2020-06-29T16:10:10Z,21049,17: Principal Components Analysis_ - Intro to Neural Computation,2023-06-02 16:39:52.363448
18. RECURRENT NETWORKS,18.0,103,EpPtCLkCGOk,2020-06-29T16:09:51Z,4496,18: Recurrent Networks - Intro to Neural Computation,2023-06-02 16:39:52.363448
19. NEURAL INTEGRATORS,19.0,103,vQpo3rTwUjc,2020-06-29T16:09:51Z,2804,19: Neural Integrators - Intro to Neural Computation,2023-06-02 16:39:52.363448
20. HOPFIELD NETWORKS,20.0,103,gt52wUN3VrQ,2020-06-29T16:09:51Z,17894,20: Hopfield Networks - Intro to Neural Computation,2023-06-02 16:39:52.363448
SESSION 5: EIGENVALUES AND EIGENVECTORS,1.0,104,txKXRtlrFfI,2017-08-17T18:53:44Z,31823,5. Eigenvalues and Eigenvectors,2023-06-02 16:39:52.363448
SESSION 6: SINGULAR VALUE DECOMPOSITION; ITERATIVE SOLUTIONS OF LINEAR EQUATIONS,2.0,104,w9GJyvkHbNM,2017-08-17T18:52:09Z,4559,6. Singular Value Decomposition; Iterative Solutions of Linear Equations,2023-06-02 16:39:52.363448
SESSION 7: SOLUTIONS OF NONLINEAR EQUATIONS; NEWTON-RAPHSON METHOD,3.0,104,Vu_oF9tcjaA,2017-08-17T18:52:11Z,19915,7. Solutions of Nonlinear Equations; Newton-Raphson Method,2023-06-02 16:39:52.363448
SESSION 8: QUASI-NEWTON-RAPHSON METHODS,4.0,104,8kPUI5HoVxg,2017-08-17T18:52:17Z,18326,8. Quasi-Newton-Raphson Methods,2023-06-02 16:39:52.363448
SESSION 9: HOMOTOPY AND BIFURCATION,5.0,104,muFAQx5dUdU,2017-08-17T18:52:10Z,5381,9. Homotopy and Bifurcation,2023-06-02 16:39:52.363448
SESSION 11: UNCONSTRAINED OPTIMIZATION; NEWTON-RAPHSON AND TRUST REGION METHODS,6.0,104,SejxqXAlSec,2017-08-17T18:52:19Z,10305,11. Unconstrained Optimization; Newton-Raphson and Trust Region Methods,2023-06-02 16:39:52.363448
SESSION 12: CONSTRAINED OPTIMIZATION; EQUALITY CONSTRAINTS AND LAGRANGE MULTIPLIERS,7.0,104,PKbah48l3AU,2017-08-17T18:52:19Z,12514,12. Constrained Optimization; Equality Constraints and Lagrange Multipliers,2023-06-02 16:39:52.363448
SESSION 13: ODE-IVP AND NUMERICAL INTEGRATION 1,8.0,104,KkN_Dk3E2yw,2017-08-17T18:52:18Z,4334,13. ODE-IVP and Numerical Integration 1,2023-06-02 16:39:52.363448
SESSION 16: ODE-IVP AND NUMERICAL INTEGRATION 4,9.0,104,KFq33hsMxr4,2017-08-17T18:52:18Z,1103,16. ODE-IVP and Numerical Integration 4,2023-06-02 16:39:52.363448
SESSION 18: DIFFERENTIAL ALGEBRAIC EQUATIONS 2,10.0,104,DsmkIG4-hrQ,2017-08-17T18:52:18Z,4138,18. Differntial Algebraic Equations 2,2023-06-02 16:39:52.363448
SESSION 19: DIFFERENTIAL ALGEBRAIC EQUATIONS 3,11.0,104,LHBQ5Z4CtwA,2017-08-17T18:52:19Z,1616,19.  Differntial Algebraic Equations 3,2023-06-02 16:39:52.363448
SESSION 20: BOUNDARY VALUE PROBLEM 1,12.0,104,xE9IGS-_6zo,2017-08-17T18:52:07Z,7491,20. Boundary Value Problem 1,2023-06-02 16:39:52.363448
SESSION 21: BOUNDARY VALUE PROBLEMS 2,13.0,104,3rIGt0GdGMY,2017-08-17T18:52:16Z,1494,21. Boundary Value Problems 2,2023-06-02 16:39:52.363448
SESSION 22: PARTIAL DIFFERENTIAL EQUATIONS 1,14.0,104,UZiEFO3J8mE,2017-08-17T18:52:12Z,55857,22. Partial Differential Equations 1,2023-06-02 16:39:52.363448
SESSION 25: REVIEW SESSION,15.0,104,u72VF_VDp2k,2017-08-17T18:52:07Z,441,25. Review Session,2023-06-02 16:39:52.363448
SESSION 26: PARTIAL DIFFERENTIAL EQUATIONS 2,16.0,104,M19mzHT8JM4,2017-08-17T18:52:08Z,2300,26. Partial Differential Equations 2,2023-06-02 16:39:52.363448
SESSION 27: PROBABILITY THEORY 2,17.0,104,WVAfgCmFonU,2017-08-17T18:52:11Z,2309,27. Probability Theory 2,2023-06-02 16:39:52.363448
SESSION 28: MODELS VS. DATA 1,18.0,104,VMyJ_v3K0Tw,2017-08-17T18:52:12Z,956,28. Models vs. Data 1,2023-06-02 16:39:52.363448
SESSION 30: MODELS VS. DATA 3,19.0,104,4RSQTqPjOLw,2017-08-17T18:52:17Z,462,30. Models vs. Data 3,2023-06-02 16:39:52.363448
SESSION 33: MONTE CARLO METHODS 2,20.0,104,uOPuBNtv6Fk,2017-08-17T18:52:09Z,2865,33. Monte Carlo Methods 2,2023-06-02 16:39:52.363448
SESSION 34: STOCHASTIC CHEMICAL KINETICS 1,21.0,104,42TkHA__6bk,2017-08-17T18:52:16Z,2264,34. Stochastic Chemical Kinetics 1,2023-06-02 16:39:52.363448
SESSION 35: STOCHASTIC CHEMICAL KINETICS 2,22.0,104,geVT3JYHeqI,2017-08-17T18:52:10Z,672,35. Stochastic Chemical Kinetics 2,2023-06-02 16:39:52.363448
SESSION 36: FINAL LECTURE,23.0,104,We570M74cXE,2017-08-17T18:52:11Z,1026,36. Final Lecture,2023-06-02 16:39:52.363448
"LECTURE 1: ALEX MACLEAN, MARCH 6, 2006",1.0,105,2t5e-6vvg48,2008-05-28T16:41:41Z,24197,Lec 1 | MIT 11.309J Sensing Place: Photography as Inquiry,2023-06-02 16:39:52.363448
"LECTURE 2: CAMILO JOSE VERGARA, MARCH 13, 2006",2.0,105,It2ggiEoIoI,2008-05-28T17:37:42Z,6322,Lec 2 | MIT 11.309J Sensing Place: Photography as Inquiry,2023-06-02 16:39:52.363448
"LECTURE 3: LEWIS WATTS, MARCH 20, 2006",3.0,105,Fxy3tsWDcpY,2008-05-28T16:41:42Z,5169,Lec 3 | MIT 11.309J Sensing Place: Photography as Inquiry,2023-06-02 16:39:52.363448
"LECTURE 4: WENDY EWALD, APRIL 3, 2006",4.0,105,vvsFk4u_FeU,2008-05-28T16:52:50Z,5461,Lec 4 | MIT 11.309J Sensing Place: Photography as Inquiry,2023-06-02 16:39:52.363448
"LECTURE 5: STEVEN MOGA, WILL STEACY, AND LAWRENCE VALE, APRIL 10, 2006",5.0,105,H1k6JN63JTo,2008-05-28T16:40:15Z,4081,Lec 5 | MIT 11.309J Sensing Place: Photography as Inquiry,2023-06-02 16:39:52.363448
"LECTURE 6: MARTIN KRIEGER, APRIL 24, 2006",6.0,105,ptjKegETGuA,2008-05-28T16:55:56Z,2224,Lec 6 | MIT 11.309J Sensing Place: Photography as Inquiry,2023-06-02 16:39:52.363448
"LECTURE 7: LESLIE TUTTLE, MAY 1, 2006",7.0,105,Zk91WpvA0-c,2008-05-28T16:59:55Z,2529,Lec 7 | MIT 11.309J Sensing Place: Photography as Inquiry,2023-06-02 16:39:52.363448
"LECTURE 8: ANNE WHISTON SPIRN, MAY 8, 2006",8.0,105,r9PqDkaGGcU,2008-05-28T16:50:13Z,3911,Lec 8 | MIT 11.309J Sensing Place: Photography as Inquiry,2023-06-02 16:39:52.363448
"WEEK 1: THE CITY AS A SOCIAL, LEGAL, AND POLITICAL CONCEPT",1.0,111,fvJBjtQiV6Q,2008-05-19T16:23:40Z,6370,Lec 1 | MIT 11.949 11.949 City Visions: Past and Future,2023-06-02 16:39:52.363448
WEEK 5: URBAN UTOPIAS,2.0,111,0QJRG7e2PPk,2008-05-19T16:47:13Z,3594,Lec 5 | MIT 11.949 11.949 City Visions: Past and Future,2023-06-02 16:39:52.363448
"WEEK 11: SCALES OF AGENCY IN A GLOBAL WORLD: INDIVIDUALS, CITIES, NATIONS, AND BEYOND",3.0,111,HmqzZ-lb5zk,2008-05-19T16:13:22Z,1018,Lec 11 | MIT 11.949 11.949 City Visions: Past and Future,2023-06-02 16:39:52.363448
WEEK 13: CONSIDERING JERUSALEM,4.0,111,DWYDS3dFNLg,2008-05-19T16:12:24Z,917,Lec 13 | MIT 11.949 11.949 City Visions: Past and Future,2023-06-02 16:39:52.363448
LECTURE 1: INTRODUCTION TO REFLECTIVE PRACTICE,1.0,113,QfuVAKCO61M,2012-06-05T21:31:57Z,24878,1. Introduction to Reflective Practice,2023-06-02 16:39:52.363448
LECTURE 2: THE PRACTICE OF REFLECTION,2.0,113,IxaTNJh9rXA,2012-06-05T21:31:56Z,5225,2. The Practice of Reflection,2023-06-02 16:39:52.363448
LECTURE 3: WAYS OF KNOWLEDGE GENERATION,3.0,113,AZVum94i7R0,2012-06-05T21:31:53Z,2639,3. Ways of Knowledge Generation,2023-06-02 16:39:52.363448
"LECTURE 4: THEORIES, KNOWLEDGE AND PRACTICE",4.0,113,9QVLu0n_bzg,2012-06-05T21:31:53Z,2282,"4. Theories, Knowledge and Practice",2023-06-02 16:39:52.363448
LECTURE 5: VIRTUAL WORLDS AND THEIR ROLE IN CREATIVE WORK,5.0,113,SsHQjxYJI94,2012-06-05T21:31:53Z,1038,5. Virtual Worlds and Their Role in Creative Work,2023-06-02 16:39:52.363448
"LECTURE 6: FRAMES, PERCEPTIONS AND INTERPRETATIONS",6.0,113,MqJW8ABqDpA,2012-06-05T21:31:53Z,909,"6. Frames, Perceptions and Interpretations",2023-06-02 16:39:52.363448
LECTURE 7: REFRAMING FOR RESOLVING INTRACTABLE CONTROVERSIES,7.0,113,AivFineIBqA,2012-06-05T21:31:52Z,795,7. Reframing for Resolving Intractable Controversies,2023-06-02 16:39:52.363448
LECTURE 8: REFRAMING FOR STRATEGIC CREATIVITY,8.0,113,yffHXdEQO08,2012-06-05T21:31:52Z,1708,8. Reframing for Strategic Creativity,2023-06-02 16:39:52.363448
LECTURE 9: CONCEPTUAL LEARNING,9.0,113,VE-QUqS7ohs,2012-06-05T21:31:57Z,3189,9. Conceptual Learning,2023-06-02 16:39:52.363448
LECTURE 10: FRONTIERS OF SCHÖN'S APPROACH AND ITS RELEVANCE IN THE 21ST CENTURY,10.0,113,WbQYpeXWKHI,2012-06-05T21:31:52Z,2662,10. Frontiers of Schön's Approach and Its Relevance in the 21st Century,2023-06-02 16:39:52.363448
LECTURE 1: INTRODUCTION AND SUPPLY & DEMAND,1.0,116,_OkTw766oCs,2020-07-16T23:07:11Z,1684994,1. Introduction and Supply & Demand,2023-06-02 16:39:52.363448
LECTURE 2: PREFERENCE AND UTILITY FUNCTIONS,2.0,116,tCKk22kaZi4,2020-07-16T23:01:21Z,685736,2. Preferences and Utility Functions,2023-06-02 16:39:52.363448
LECTURE 3: BUDGET CONSTRAINTS AND CONSTRAINED CHOICE,3.0,116,jHEPQpSKdbg,2020-07-16T23:01:38Z,248052,3. Budget Constraints and Constrained Choice,2023-06-02 16:39:52.363448
LECTURE 4: DEMAND CURVES AND INCOME/SUBSTITUTION EFFECTS,4.0,116,x0scPosOsoI,2020-07-16T23:01:21Z,161654,4. Demand Curves and Income/Substitution Effects,2023-06-02 16:39:52.363448
LECTURE 5: PRODUCTION THEORY,5.0,116,ftmvsahQ6Wo,2020-07-16T23:01:20Z,227954,5. Production Theory,2023-06-02 16:39:52.363448
LECTURE 6: COSTS,6.0,116,TSYNHb6YBEE,2020-07-16T23:01:44Z,113024,6. Costs,2023-06-02 16:39:52.363448
LECTURE 7: COMPETITION I,7.0,116,BNy84DCRxzo,2020-07-16T23:01:20Z,74053,7. Competition I,2023-06-02 16:39:52.363448
LECTURE 8: COMPETITION II,8.0,116,F0ulAkrfvzo,2020-07-16T23:01:44Z,45846,8. Competition II,2023-06-02 16:39:52.363448
LECTURE 9: SUPPLY AND DEMAND & CONSUMER/PRODUCER SURPLUS,9.0,116,1UtJGRojmIg,2020-07-16T23:01:40Z,59078,9. Supply and Demand & Consumer/Producer Surplus,2023-06-02 16:39:52.363448
LECTURE 10: WELFARE ECONOMICS,10.0,116,PC3qooaF5Xs,2020-07-16T23:01:21Z,74028,10. Welfare Economics,2023-06-02 16:39:52.363448
LECTURE 11: MONOPOLY I,11.0,116,FJVOh57UxL8,2020-07-16T23:01:33Z,65858,11. Monopoly I,2023-06-02 16:39:52.363448
LECTURE 12: MONOPOLY II,12.0,116,ufrYzoR_4xE,2020-07-16T23:01:21Z,32311,12. Monopoly II,2023-06-02 16:39:52.363448
LECTURE 13: OLIGOPOLY,13.0,116,0kA91PvS3sk,2020-07-16T23:01:39Z,57317,13. Oligopoly,2023-06-02 16:39:52.363448
LECTURE 14: OLIGOPOLY II,14.0,116,oFL2Hxqg7eo,2020-07-16T23:01:20Z,30080,14. Oligopoly II,2023-06-02 16:39:52.363448
LECTURE 15: INPUT MARKETS I—LABOR MARKET,15.0,116,6XhkCU8Rw_0,2020-07-16T23:01:20Z,36780,15. Input Markets I—Labor Market,2023-06-02 16:39:52.363448
LECTURE 16: INPUT MARKETS II—LABOR AND CAPITAL,16.0,116,RnN2rgCrIzs,2020-07-16T23:01:50Z,23757,16. Input Markets II—Labor and Capital,2023-06-02 16:39:52.363448
LECTURE 17: MAKING CHOICES OVER TIME,17.0,116,BUnUOv_INyM,2020-07-16T23:01:43Z,22423,17. Making Choices Over Time,2023-06-02 16:39:52.363448
LECTURE 18: INCREASING SAVINGS & INTRODUCTION TO TRADE,18.0,116,B6wI0CE4GjM,2020-07-16T23:01:44Z,25418,18. Increasing Savings & Introduction to Trade,2023-06-02 16:39:52.363448
LECTURE 19: INTERNATIONAL TRADE: WELFARE AND POLICY,19.0,116,DxXB8Q5AWvw,2020-07-16T23:01:39Z,44150,19. International Trade: Welfare and Policy,2023-06-02 16:39:52.363448
LECTURE 20: UNCERTAINTY,20.0,116,a9Uz7tXETq4,2020-07-16T23:01:39Z,41858,20. Uncertainty,2023-06-02 16:39:52.363448
LECTURE 21: EFFICIENCY AND EQUITY,21.0,116,osaVeUBA0Qk,2020-07-16T23:01:20Z,25685,21. Efficiency and Equity,2023-06-02 16:39:52.363448
LECTURE 22: GOVERNMENT REDISTRIBUTION AND TAXATION,22.0,116,BF1ZtGIjTik,2020-07-16T23:01:48Z,25290,22. Government Redistribution and Taxation,2023-06-02 16:39:52.363448
LECTURE 23: MARKET FAILURES I: EXTERNALITIES,23.0,116,ZLnj2cnCPGE,2020-07-16T23:01:41Z,28285,23. Market Failures I: Externalities,2023-06-02 16:39:52.363448
LECTURE 24: MARKET FAILURES II: INFORMATIONAL ASYMMETRY,24.0,116,hm5zqBPsRJM,2020-07-16T23:01:32Z,32331,24. Market Failures II: Informational Asymmetry,2023-06-02 16:39:52.363448
LECTURE 25: HEALTH ECONOMICS,25.0,116,jsiCft5v2dk,2020-07-16T23:01:20Z,65166,25. Health Economics,2023-06-02 16:39:52.363448
LECTURE 1: INTRODUCTION AND OVERVIEW I,1.0,119,j5XdY5wkVTA,2021-09-27T21:23:39Z,131354,"Lecture 1: Introduction and Overview I (14.13 Psychology and Economics, Spring 2020)",2023-06-02 16:39:52.363448
LECTURE 2: INTRODUCTION AND OVERVIEW II,2.0,119,lD_73cro7wc,2021-09-27T21:21:37Z,20087,Lecture 2: Introduction and Overview II,2023-06-02 16:39:52.363448
LECTURE 3: TIME PREFERENCES (THEORY) I,3.0,119,UbRlSqmN4uM,2021-09-27T21:21:37Z,14751,Lecture 3: Time Preferences (Theory) I,2023-06-02 16:39:52.363448
LECTURE 4: TIME PREFERENCES (THEORY) II,4.0,119,_iNqssktTto,2021-09-27T21:21:37Z,8543,Lecture 4: Time Preferences (Theory) II,2023-06-02 16:39:52.363448
LECTURE 5: TIME PREFERENCES (APPLICATIONS) I,5.0,119,bBOBSC16NLU,2021-09-27T21:21:38Z,8385,Lecture 5: Time Preferences (Applications) I,2023-06-02 16:39:52.363448
LECTURE 6: TIME PREFERENCES (APPLICATIONS) II,6.0,119,8WhNaFsFC8I,2021-09-27T21:21:37Z,5169,Lecture 6: Time Preferences (Applications) II,2023-06-02 16:39:52.363448
LECTURE 7: RISK PREFERENCES I,7.0,119,pwFsPEPPUGU,2021-09-27T21:21:38Z,10400,Lecture 7: Risk Preferences I,2023-06-02 16:39:52.363448
LECTURE 8: RISK PREFERENCES II,8.0,119,Lhtf6jFM8Vo,2021-09-27T21:21:37Z,3418,Lecture 8: Risk Preferences II,2023-06-02 16:39:52.363448
LECTURE 9: REFERENCE-DEPENDENT PREFERENCES,9.0,119,SC8K6gNAIL4,2021-09-27T21:21:37Z,3464,Lecture 9: Reference-Dependent Preferences,2023-06-02 16:39:52.363448
LECTURE 10: SOCIAL PREFERENCES I,10.0,119,JXRd60knm-A,2021-09-27T21:21:37Z,3848,Lecture 10: Social Preferences I,2023-06-02 16:39:52.363448
LECTURE 11: SOCIAL PREFERENCES II,11.0,119,S6JHQ3-bsHk,2021-09-27T21:21:37Z,3096,Lecture 11: Social Preferences II,2023-06-02 16:39:52.363448
LECTURE 12: SOCIAL PREFERENCES III,12.0,119,l7mu7-YNSg0,2021-09-27T21:21:37Z,2290,Lecture 12: Social Preferences III,2023-06-02 16:39:52.363448
LECTURE 13: SOCIAL PREFERENCES IV,13.0,119,K7QVIqV2QMk,2021-09-27T21:21:37Z,2159,Lecture 13: Social Preferences IV,2023-06-02 16:39:52.363448
MID-TERM REVIEW,14.0,119,ik1gdNwHLiY,2021-09-27T21:21:37Z,2007,Mid-Term Review,2023-06-02 16:39:52.363448
LECTURE 14: LIMITED ATTENTION,15.0,119,szy8tLyFS-Q,2021-09-27T21:21:37Z,2618,Lecture 14: Limited Attention,2023-06-02 16:39:52.363448
